order_id,store_lat,store_lng,user_lat,user_lng,dispatch_at,pickup_at_lb,pickup_at_ub,deliver_at_lb,deliver_at_ub
107018102,7.122147,-73.113894,7.1318308,-73.1191306,2020-08-20 12:43:01.620974,2020-08-20 12:47:19.000000,2020-08-20 12:57:19.000000,2020-08-20 12:37:34.000000,2020-08-20 12:53:34.000000
107015893,7.072047,-73.105114,7.066840780692,-73.103323615688,2020-08-20 12:36:01.925277,2020-08-20 12:36:00.000000,2020-08-20 12:46:00.000000,2020-08-20 12:31:31.000000,2020-08-20 12:47:31.000000
107019414,7.130426,-73.112129,7.1170329,-73.1267372,2020-08-20 12:41:02.483921,2020-08-20 12:40:33.000000,2020-08-20 12:50:33.000000,2020-08-20 12:41:41.000000,2020-08-20 12:57:41.000000
107013030,7.072098,-73.105262,7.053685,-73.107043,2020-08-20 12:30:02.641334,2020-08-20 12:29:12.000000,2020-08-20 12:39:12.000000,2020-08-20 12:32:03.000000,2020-08-20 12:48:03.000000
107013384,7.070864705521,-73.105581457672,7.069678,-73.115233,2020-08-20 12:19:01.331290,2020-08-20 12:17:56.000000,2020-08-20 12:27:56.000000,2020-08-20 12:24:10.000000,2020-08-20 12:40:10.000000
107018574,7.129471746323,-73.121995558549,7.128712,-73.126879,2020-08-20 12:27:01.358652,2020-08-20 12:26:11.000000,2020-08-20 12:36:11.000000,2020-08-20 12:27:07.000000,2020-08-20 12:43:07.000000
107015749,7.113827,-73.123542,7.1276303,-73.1238144,2020-08-20 12:30:02.641307,2020-08-20 12:29:46.000000,2020-08-20 12:39:46.000000,2020-08-20 12:30:10.000000,2020-08-20 12:46:10.000000
107012782,7.072029,-73.105133,7.0733427,-73.1103719,2020-08-20 12:28:01.673076,2020-08-20 12:36:29.000000,2020-08-20 12:46:29.000000,2020-08-20 12:37:15.000000,2020-08-20 12:53:15.000000
107016883,7.127291,-73.122269,7.1327252,-73.116784,2020-08-20 12:28:01.673093,2020-08-20 12:32:24.000000,2020-08-20 12:42:24.000000,2020-08-20 12:30:15.000000,2020-08-20 12:46:15.000000
107016619,7.117503,-73.11686,7.111301,-73.114491,2020-08-20 12:20:01.847455,2020-08-20 12:19:41.000000,2020-08-20 12:29:41.000000,2020-08-20 12:28:33.000000,2020-08-20 12:44:33.000000
107014713,7.120705,-73.123454,7.115394033646,-73.11289653182,2020-08-20 12:33:01.697629,2020-08-20 12:35:10.000000,2020-08-20 12:45:10.000000,2020-08-20 12:28:09.000000,2020-08-20 12:44:09.000000
107027894,7.113827,-73.123542,7.1074556,-73.1131391,2020-08-20 13:06:02.744425,2020-08-20 13:05:20.000000,2020-08-20 13:15:20.000000,2020-08-20 13:05:47.000000,2020-08-20 13:21:47.000000
107020436,7.100243,-73.10726,7.102958426616,-73.120879121125,2020-08-20 12:39:01.706151,2020-08-20 12:52:29.000000,2020-08-20 13:02:29.000000,2020-08-20 12:56:33.000000,2020-08-20 13:12:33.000000
107012802,7.1230848,-73.1230655,7.127868,-73.124836,2020-08-20 12:08:01.825211,2020-08-20 12:07:15.000000,2020-08-20 12:17:15.000000,2020-08-20 12:22:20.000000,2020-08-20 12:38:20.000000
107019759,7.080769,-73.115221,7.111312524743,-73.102664574981,2020-08-20 12:33:01.697543,2020-08-20 12:37:32.000000,2020-08-20 12:47:32.000000,2020-08-20 12:48:39.000000,2020-08-20 13:04:39.000000
107017525,7.118037680773,-73.111155341105,7.120855,-73.117765,2020-08-20 12:27:01.358684,2020-08-20 12:26:07.000000,2020-08-20 12:36:07.000000,2020-08-20 12:35:59.000000,2020-08-20 12:51:59.000000
107017256,7.114258,-73.108351,7.1212781,-73.1085111,2020-08-20 12:27:01.358676,2020-08-20 12:26:41.000000,2020-08-20 12:36:41.000000,2020-08-20 12:31:14.000000,2020-08-20 12:47:14.000000
107014675,7.120487593868,-73.113461444427,7.124140477181,-73.118230439723,2020-08-20 12:25:01.246153,2020-08-20 12:35:14.000000,2020-08-20 12:45:14.000000,2020-08-20 12:28:02.000000,2020-08-20 12:44:02.000000
107013312,7.071739,-73.1049946,7.0619469,-73.0900249,2020-08-20 12:05:02.112326,2020-08-20 12:04:29.000000,2020-08-20 12:14:29.000000,2020-08-20 12:23:56.000000,2020-08-20 12:39:56.000000
107015558,7.06786,-73.107309,7.060791,-73.1124867,2020-08-20 12:38:01.580802,2020-08-20 12:36:58.000000,2020-08-20 12:46:58.000000,2020-08-20 12:27:39.000000,2020-08-20 12:43:39.000000
107015788,7.120705,-73.123454,7.115308531264,-73.112470731139,2020-08-20 12:33:01.697623,2020-08-20 12:37:58.000000,2020-08-20 12:47:58.000000,2020-08-20 12:31:16.000000,2020-08-20 12:47:16.000000
107013316,7.130345,-73.111478,7.120253,-73.113525,2020-08-20 12:30:02.641360,2020-08-20 12:29:29.000000,2020-08-20 12:39:29.000000,2020-08-20 12:23:57.000000,2020-08-20 12:39:57.000000
107013218,7.130426,-73.112129,7.122345,-73.108479,2020-08-20 12:24:02.151006,2020-08-20 12:22:52.000000,2020-08-20 12:32:52.000000,2020-08-20 12:23:39.000000,2020-08-20 12:39:39.000000
107020319,7.069489676381,-73.105838553373,7.062552,-73.098858,2020-08-20 12:49:01.214046,2020-08-20 12:48:33.000000,2020-08-20 12:58:33.000000,2020-08-20 12:54:12.000000,2020-08-20 13:10:12.000000
107017652,7.115129606691,-73.107926770518,7.116054763579,-73.122772425413,2020-08-20 12:32:01.762578,2020-08-20 12:31:19.000000,2020-08-20 12:41:19.000000,2020-08-20 12:36:19.000000,2020-08-20 12:52:19.000000
107012428,7.133316,-73.123055,7.1157676,-73.1128288,2020-08-20 12:16:02.262068,2020-08-20 12:15:41.000000,2020-08-20 12:25:41.000000,2020-08-20 12:23:04.000000,2020-08-20 12:39:04.000000
107018174,7.125429,-73.111071,7.128534,-73.122579,2020-08-20 12:33:01.697590,2020-08-20 12:32:07.000000,2020-08-20 12:42:07.000000,2020-08-20 12:37:46.000000,2020-08-20 12:53:46.000000
107016081,7.118037680773,-73.111155341105,7.124148,-73.10663,2020-08-20 12:37:01.482861,2020-08-20 12:36:18.000000,2020-08-20 12:46:18.000000,2020-08-20 12:32:03.000000,2020-08-20 12:48:03.000000
107019527,7.118037680773,-73.111155341105,7.117208,-73.125249,2020-08-20 12:47:01.470657,2020-08-20 12:46:11.000000,2020-08-20 12:56:11.000000,2020-08-20 12:42:02.000000,2020-08-20 12:58:02.000000
107013093,7.105727003894,-73.106638442322,7.1288196,-73.1156492,2020-08-20 12:28:01.673060,2020-08-20 12:27:11.000000,2020-08-20 12:37:11.000000,2020-08-20 12:23:15.000000,2020-08-20 12:39:15.000000
107014641,7.113034423132,-73.118694820485,7.121594,-73.108268,2020-08-20 12:36:01.925252,2020-08-20 12:35:20.000000,2020-08-20 12:45:20.000000,2020-08-20 12:24:58.000000,2020-08-20 12:40:58.000000
107020187,7.121169,-73.111725,7.137997185064,-73.111130481901,2020-08-20 12:40:02.611516,2020-08-20 12:51:57.000000,2020-08-20 13:01:57.000000,2020-08-20 12:43:51.000000,2020-08-20 12:59:51.000000
107016473,7.112663,-73.10758,7.121386479972,-73.108450099826,2020-08-20 12:46:01.544850,2020-08-20 12:47:09.000000,2020-08-20 12:57:09.000000,2020-08-20 12:33:09.000000,2020-08-20 12:49:09.000000
107015211,7.072029,-73.105133,7.070756,-73.103913,2020-08-20 12:31:01.343461,2020-08-20 12:47:27.000000,2020-08-20 12:57:27.000000,2020-08-20 12:34:35.000000,2020-08-20 12:50:35.000000
107018499,7.118558,-73.104594,7.115649875309,-73.101237975061,2020-08-20 12:34:01.111170,2020-08-20 12:40:54.000000,2020-08-20 12:50:54.000000,2020-08-20 12:38:53.000000,2020-08-20 12:54:53.000000
107000760,7.122147,-73.113894,7.126652,-73.11664,2020-08-20 11:35:01.017118,2020-08-20 11:46:51.000000,2020-08-20 11:56:51.000000,2020-08-20 11:28:46.000000,2020-08-20 11:44:46.000000
107100932,7.072417,-73.101005,7.062610003357,-73.105291228181,2020-08-20 18:48:01.525903,2020-08-20 18:49:31.000000,2020-08-20 18:59:31.000000,2020-08-20 18:55:27.000000,2020-08-20 19:11:27.000000
107006127,7.070538199659,-73.105537553602,7.071761,-73.114776,2020-08-20 11:43:01.353210,2020-08-20 11:42:20.000000,2020-08-20 11:52:20.000000,2020-08-20 11:53:45.000000,2020-08-20 12:09:45.000000
106981971,7.0713701,-73.1048971,7.0717131,-73.1148357,2020-08-20 09:46:01.069467,2020-08-20 09:49:13.000000,2020-08-20 09:59:13.000000,2020-08-20 10:22:00.000000,2020-08-20 10:38:00.000000
106995130,7.120705,-73.123454,7.1197861,-73.1182835,2020-08-20 10:20:00.852818,2020-08-20 10:30:07.000000,2020-08-20 10:40:07.000000,2020-08-20 10:27:15.000000,2020-08-20 10:43:15.000000
106993679,7.069055670907,-73.10705939356,7.088159483559,-73.113631960521,2020-08-20 10:06:01.231992,2020-08-20 10:08:52.000000,2020-08-20 10:18:52.000000,2020-08-20 11:22:00.000000,2020-08-20 11:38:00.000000
106994404,7.099928844348,-73.107697958336,7.037657,-73.08722,2020-08-20 10:16:00.822740,2020-08-20 11:11:10.000000,2020-08-20 11:21:10.000000,2020-08-20 11:22:00.000000,2020-08-20 11:38:00.000000
106946586,7.113392004082,-73.123147543655,7.064212526743,-73.097765184939,2020-08-20 09:34:00.900898,2020-08-20 11:18:24.000000,2020-08-20 11:28:24.000000,2020-08-20 11:22:00.000000,2020-08-20 11:38:00.000000
107071439,7.118037680773,-73.111155341105,7.132928671692,-73.125135116279,2020-08-20 16:30:00.976601,2020-08-20 16:29:10.000000,2020-08-20 16:39:10.000000,2020-08-20 16:32:12.000000,2020-08-20 16:48:12.000000
107132663,7.118037680773,-73.111155341105,7.1260464,-73.117181,2020-08-20 20:48:01.636161,2020-08-20 20:47:08.000000,2020-08-20 20:57:08.000000,2020-08-20 20:46:23.000000,2020-08-20 21:02:23.000000
106996084,7.113392004082,-73.123147543655,7.115756670031,-73.107575029135,2020-08-20 11:54:01.753861,2020-08-20 13:06:02.000000,2020-08-20 13:16:02.000000,2020-08-20 13:22:00.000000,2020-08-20 13:38:00.000000
106989306,7.070937,-73.106921,7.0686313,-73.1075598,2020-08-20 08:47:00.596329,2020-08-20 08:46:39.000000,2020-08-20 08:56:39.000000,2020-08-20 09:01:50.000000,2020-08-20 09:17:50.000000
106988964,7.095889,-73.108333,7.0945773,-73.1091228,2020-08-20 09:00:00.606068,2020-08-20 08:59:41.000000,2020-08-20 09:09:41.000000,2020-08-20 09:22:00.000000,2020-08-20 09:38:00.000000
107053114,7.061949,-73.086918,7.0612449,-73.1062832,2020-08-20 14:36:01.300322,2020-08-20 14:35:16.000000,2020-08-20 14:45:16.000000,2020-08-20 14:50:40.000000,2020-08-20 15:06:40.000000
107009431,7.120705,-73.123454,7.123987339965,-73.115100593242,2020-08-20 12:03:01.517915,2020-08-20 12:17:31.000000,2020-08-20 12:27:31.000000,2020-08-20 12:11:23.000000,2020-08-20 12:27:23.000000
107007696,7.120723,-73.112647,7.1263527,-73.1116561,2020-08-20 11:54:01.753887,2020-08-20 11:53:13.000000,2020-08-20 12:03:13.000000,2020-08-20 12:00:55.000000,2020-08-20 12:16:55.000000
107009482,7.115040451585,-73.110244630602,7.107191,-73.104567,2020-08-20 11:55:01.999348,2020-08-20 11:54:05.000000,2020-08-20 12:04:05.000000,2020-08-20 11:59:33.000000,2020-08-20 12:15:33.000000
107009665,7.071739,-73.1049946,7.071671,-73.114815,2020-08-20 11:53:01.125240,2020-08-20 11:52:45.000000,2020-08-20 12:02:45.000000,2020-08-20 12:12:10.000000,2020-08-20 12:28:10.000000
107008473,7.118037680773,-73.111155341105,7.118702,-73.108274,2020-08-20 12:01:01.320720,2020-08-20 12:00:33.000000,2020-08-20 12:10:33.000000,2020-08-20 12:07:42.000000,2020-08-20 12:23:42.000000
107008027,7.130426,-73.112129,7.1308219,-73.1206114,2020-08-20 12:04:01.796661,2020-08-20 12:05:13.000000,2020-08-20 12:15:13.000000,2020-08-20 12:06:04.000000,2020-08-20 12:22:04.000000
107008132,7.119708,-73.114211,7.104195,-73.129017,2020-08-20 12:03:01.517928,2020-08-20 12:09:24.000000,2020-08-20 12:19:24.000000,2020-08-20 12:06:25.000000,2020-08-20 12:22:25.000000
107007622,7.10985,-73.110003,7.1079599,-73.1152522,2020-08-20 11:46:01.578904,2020-08-20 11:44:50.000000,2020-08-20 11:54:50.000000,2020-08-20 11:55:35.000000,2020-08-20 12:11:35.000000
106993486,7.123007019344,-73.108890988343,7.1191733,-73.111657,2020-08-20 10:01:00.788488,2020-08-20 10:00:21.000000,2020-08-20 10:10:21.000000,2020-08-20 10:04:22.000000,2020-08-20 10:20:22.000000
106993388,7.1200613,-73.1272015,7.1382144,-73.1300034,2020-08-20 09:43:00.800689,2020-08-20 09:42:06.000000,2020-08-20 09:52:06.000000,2020-08-20 10:03:03.000000,2020-08-20 10:19:03.000000
106987843,7.123623,-73.111348,7.10796,-73.115252,2020-08-20 08:31:00.893060,2020-08-20 08:29:54.000000,2020-08-20 08:39:54.000000,2020-08-20 08:31:18.000000,2020-08-20 08:47:18.000000
107047580,7.070937,-73.106921,7.061333,-73.106933,2020-08-20 14:07:00.819684,2020-08-20 14:06:20.000000,2020-08-20 14:16:20.000000,2020-08-20 14:23:39.000000,2020-08-20 14:39:39.000000
107044420,7.099872,-73.107227,7.0959739,-73.1016737,2020-08-20 13:54:01.009595,2020-08-20 13:53:25.000000,2020-08-20 14:03:25.000000,2020-08-20 14:08:48.000000,2020-08-20 14:24:48.000000
107051643,7.120705,-73.123454,7.126622653531,-73.114570565522,2020-08-20 14:34:01.269915,2020-08-20 14:43:57.000000,2020-08-20 14:53:57.000000,2020-08-20 14:42:53.000000,2020-08-20 14:58:53.000000
107044687,7.118402,-73.111466,7.1138369,-73.1319915,2020-08-20 13:56:01.284813,2020-08-20 13:56:49.000000,2020-08-20 14:06:49.000000,2020-08-20 14:09:51.000000,2020-08-20 14:25:51.000000
107049097,7.120705,-73.123454,7.121344228376,-73.118510730565,2020-08-20 14:26:00.959962,2020-08-20 14:34:14.000000,2020-08-20 14:44:14.000000,2020-08-20 14:30:59.000000,2020-08-20 14:46:59.000000
107052004,7.070937,-73.106921,7.0626976,-73.1014396,2020-08-20 14:29:01.114846,2020-08-20 14:28:18.000000,2020-08-20 14:38:18.000000,2020-08-20 14:44:54.000000,2020-08-20 15:00:54.000000
107044335,7.115872982231,-73.108597865429,7.124525,-73.125589,2020-08-20 14:00:01.254340,2020-08-20 14:08:44.000000,2020-08-20 14:18:44.000000,2020-08-20 14:05:30.000000,2020-08-20 14:21:30.000000
107050277,7.115276,-73.108211,7.1155034,-73.107509,2020-08-20 14:25:01.151376,2020-08-20 14:30:59.000000,2020-08-20 14:40:59.000000,2020-08-20 14:36:54.000000,2020-08-20 14:52:54.000000
106998055,7.107667874525,-73.109569317791,7.079782,-73.108872,2020-08-20 15:12:01.006461,2020-08-20 15:01:18.000000,2020-08-20 15:11:18.000000,2020-08-20 16:22:00.000000,2020-08-20 16:38:00.000000
107003136,7.069055670907,-73.10705939356,7.0867218,-73.1251347,2020-08-20 11:37:00.996303,2020-08-20 11:31:53.000000,2020-08-20 11:41:53.000000,2020-08-20 12:22:00.000000,2020-08-20 12:38:00.000000
107004628,7.071781,-73.104995,7.0657546,-73.103341,2020-08-20 11:39:01.400184,2020-08-20 11:38:06.000000,2020-08-20 11:48:06.000000,2020-08-20 11:52:02.000000,2020-08-20 12:08:02.000000
107003841,7.129471746323,-73.121995558549,7.120429663347,-73.112780861557,2020-08-20 11:36:01.974373,2020-08-20 11:35:52.000000,2020-08-20 11:45:52.000000,2020-08-20 11:37:11.000000,2020-08-20 11:53:11.000000
107004306,7.115105,-73.108987,7.118582229773,-73.106507845223,2020-08-20 11:37:00.996320,2020-08-20 11:35:58.000000,2020-08-20 11:45:58.000000,2020-08-20 11:50:37.000000,2020-08-20 12:06:37.000000
107003598,7.11926,-73.111419,7.112189,-73.117528,2020-08-20 11:38:00.973458,2020-08-20 11:37:24.000000,2020-08-20 11:47:24.000000,2020-08-20 11:46:51.000000,2020-08-20 12:02:51.000000
107003115,7.071739,-73.1049946,7.06932,-73.113957,2020-08-20 11:26:01.047391,2020-08-20 11:24:59.000000,2020-08-20 11:34:59.000000,2020-08-20 11:44:25.000000,2020-08-20 12:00:25.000000
107002496,7.120701398818,-73.111630399965,7.119489,-73.107068,2020-08-20 11:30:01.390464,2020-08-20 11:29:08.000000,2020-08-20 11:39:08.000000,2020-08-20 11:32:50.000000,2020-08-20 11:48:50.000000
107003433,7.120743,-73.11341,7.1307236,-73.1283926,2020-08-20 11:31:00.855187,2020-08-20 11:33:43.000000,2020-08-20 11:43:43.000000,2020-08-20 12:22:00.000000,2020-08-20 12:38:00.000000
107005080,7.120705,-73.123454,7.107848,-73.112474,2020-08-20 11:59:01.878876,2020-08-20 11:58:06.000000,2020-08-20 12:08:06.000000,2020-08-20 11:54:05.000000,2020-08-20 12:10:05.000000
107003516,7.126334,-73.12094,7.1264878,-73.1144973,2020-08-20 11:58:01.607097,2020-08-20 11:57:35.000000,2020-08-20 12:07:35.000000,2020-08-20 11:46:27.000000,2020-08-20 12:02:27.000000
107005363,7.113527983104,-73.123490590282,7.1173572,-73.1259438,2020-08-20 11:58:01.607114,2020-08-20 11:56:58.000000,2020-08-20 12:06:58.000000,2020-08-20 11:55:21.000000,2020-08-20 12:11:21.000000
107002954,7.099129001788,-73.10716752819,7.1079412,-73.1059422,2020-08-20 11:28:01.284305,2020-08-20 11:27:01.000000,2020-08-20 11:37:01.000000,2020-08-20 11:43:27.000000,2020-08-20 11:59:27.000000
107003341,7.099205,-73.107332,7.102536226228,-73.11401233077,2020-08-20 11:51:01.426446,2020-08-20 11:50:08.000000,2020-08-20 12:00:08.000000,2020-08-20 11:45:33.000000,2020-08-20 12:01:33.000000
107006367,7.10954,-73.106201,7.114499,-73.117046,2020-08-20 12:00:01.284410,2020-08-20 11:58:56.000000,2020-08-20 12:08:56.000000,2020-08-20 11:59:45.000000,2020-08-20 12:15:45.000000
107005157,7.069746458205,-73.106914288608,7.07180039555,-73.115188144147,2020-08-20 11:55:01.999379,2020-08-20 12:13:08.000000,2020-08-20 12:23:08.000000,2020-08-20 11:54:25.000000,2020-08-20 12:10:25.000000
107006181,7.130426,-73.112129,7.137264487027,-73.127672486007,2020-08-20 11:48:01.102803,2020-08-20 11:49:03.000000,2020-08-20 11:59:03.000000,2020-08-20 11:58:59.000000,2020-08-20 12:14:59.000000
107006258,7.127291,-73.122269,7.123682365963,-73.115599527955,2020-08-20 11:49:01.421195,2020-08-20 11:55:21.000000,2020-08-20 12:05:21.000000,2020-08-20 11:55:18.000000,2020-08-20 12:11:18.000000
107005883,7.069489676381,-73.105838553373,7.095269,-73.10379,2020-08-20 12:04:01.796653,2020-08-20 12:03:23.000000,2020-08-20 12:13:23.000000,2020-08-20 12:07:43.000000,2020-08-20 12:23:43.000000
107003412,7.0713701,-73.1048971,7.0942311,-73.1019307,2020-08-20 11:36:01.974399,2020-08-20 11:36:46.000000,2020-08-20 11:46:46.000000,2020-08-20 12:22:00.000000,2020-08-20 12:38:00.000000
107004312,7.109998,-73.108064,7.1099961,-73.1118739,2020-08-20 12:03:01.517857,2020-08-20 12:02:35.000000,2020-08-20 12:12:35.000000,2020-08-20 11:51:39.000000,2020-08-20 12:07:39.000000
107005625,7.127291,-73.122269,7.121428,-73.118355,2020-08-20 11:54:01.753874,2020-08-20 11:57:59.000000,2020-08-20 12:07:59.000000,2020-08-20 11:52:33.000000,2020-08-20 12:08:33.000000
107005767,7.072029,-73.105133,7.098431979094,-73.109141439199,2020-08-20 12:04:01.796636,2020-08-20 12:06:14.000000,2020-08-20 12:16:14.000000,2020-08-20 12:32:13.000000,2020-08-20 12:48:13.000000
107005729,7.069746458205,-73.106914288608,7.062908,-73.09876,2020-08-20 12:19:01.331282,2020-08-20 12:17:54.000000,2020-08-20 12:27:54.000000,2020-08-20 11:57:03.000000,2020-08-20 12:13:03.000000
107005559,7.11926,-73.111419,7.1361435,-73.1292535,2020-08-20 11:47:01.333821,2020-08-20 11:46:47.000000,2020-08-20 11:56:47.000000,2020-08-20 11:56:14.000000,2020-08-20 12:12:14.000000
107006250,7.072029,-73.105133,7.0629082,-73.0987599,2020-08-20 12:10:01.153860,2020-08-20 12:13:59.000000,2020-08-20 12:23:59.000000,2020-08-20 12:24:16.000000,2020-08-20 12:40:16.000000
107005118,7.111322,-73.107944,7.1317854,-73.1197801,2020-08-20 11:44:01.654274,2020-08-20 11:43:36.000000,2020-08-20 11:53:36.000000,2020-08-20 11:54:17.000000,2020-08-20 12:10:17.000000
107003082,7.123762,-73.111067,7.128232,-73.113829,2020-08-20 11:49:01.421076,2020-08-20 12:01:25.000000,2020-08-20 12:11:25.000000,2020-08-20 11:44:12.000000,2020-08-20 12:00:12.000000
107005651,7.070864705521,-73.105581457672,7.065748410617,-73.109346292913,2020-08-20 11:50:00.985630,2020-08-20 11:49:48.000000,2020-08-20 11:59:48.000000,2020-08-20 11:56:41.000000,2020-08-20 12:12:41.000000
107004770,7.099328662921,-73.107318766865,7.112736,-73.108088,2020-08-20 11:55:01.999332,2020-08-20 11:54:21.000000,2020-08-20 12:04:21.000000,2020-08-20 11:52:44.000000,2020-08-20 12:08:44.000000
107006486,7.099203,-73.107135,7.12370332531,-73.116370327771,2020-08-20 12:01:01.320710,2020-08-20 12:07:13.000000,2020-08-20 12:17:13.000000,2020-08-20 12:03:09.000000,2020-08-20 12:19:09.000000
107113572,7.071797,-73.10493,7.0671536,-73.1055118,2020-08-20 19:22:02.732609,2020-08-20 19:21:31.000000,2020-08-20 19:31:31.000000,2020-08-20 19:35:14.000000,2020-08-20 19:51:14.000000
107110445,7.105727003894,-73.106638442322,7.1316528,-73.1180065,2020-08-20 19:25:01.510433,2020-08-20 19:24:27.000000,2020-08-20 19:34:27.000000,2020-08-20 19:25:46.000000,2020-08-20 19:41:46.000000
107033768,7.120705,-73.123454,7.122661677885,-73.116119205952,2020-08-20 13:22:01.487556,2020-08-20 13:35:35.000000,2020-08-20 13:45:35.000000,2020-08-20 13:27:35.000000,2020-08-20 13:43:35.000000
107013994,7.120701398818,-73.111630399965,7.102070441269,-73.12989000231,2020-08-20 12:13:01.711441,2020-08-20 12:12:36.000000,2020-08-20 12:22:36.000000,2020-08-20 12:22:03.000000,2020-08-20 12:38:03.000000
107101789,7.070538199659,-73.105537553602,7.0719681,-73.1079773,2020-08-20 18:42:01.701570,2020-08-20 18:40:59.000000,2020-08-20 18:50:59.000000,2020-08-20 18:52:21.000000,2020-08-20 19:08:21.000000
107103225,7.121791,-73.112045,7.1274868,-73.1111661,2020-08-20 18:47:01.765206,2020-08-20 18:48:10.000000,2020-08-20 18:58:10.000000,2020-08-20 19:07:29.000000,2020-08-20 19:23:29.000000
107100822,7.10954,-73.106201,7.138457136769,-73.121474906802,2020-08-20 18:54:01.374348,2020-08-20 18:52:58.000000,2020-08-20 19:02:58.000000,2020-08-20 18:54:07.000000,2020-08-20 19:10:07.000000
107029035,7.127291,-73.122269,7.123882,-73.110142,2020-08-20 13:20:03.251293,2020-08-20 13:19:33.000000,2020-08-20 13:29:33.000000,2020-08-20 13:06:34.000000,2020-08-20 13:22:34.000000
107051185,7.12313,-73.110625,7.1191596,-73.1147703,2020-08-20 14:46:00.879045,2020-08-20 14:54:54.000000,2020-08-20 15:04:54.000000,2020-08-20 14:40:50.000000,2020-08-20 14:56:50.000000
107126406,7.10418,-73.127659,7.122406,-73.120882,2020-08-20 20:13:01.407621,2020-08-20 20:21:54.000000,2020-08-20 20:31:54.000000,2020-08-20 20:17:34.000000,2020-08-20 20:33:34.000000
107051218,7.113392004082,-73.123147543655,7.1155576,-73.1089493,2020-08-20 15:41:01.010258,2020-08-20 17:03:30.000000,2020-08-20 17:13:30.000000,2020-08-20 17:22:00.000000,2020-08-20 17:38:00.000000
107055928,7.111322,-73.107944,7.1190303,-73.1111167,2020-08-20 15:00:01.768681,2020-08-20 14:59:24.000000,2020-08-20 15:09:24.000000,2020-08-20 15:05:13.000000,2020-08-20 15:21:13.000000
107052891,7.115261042283,-73.10827632835,7.118392,-73.120888,2020-08-20 14:31:01.007461,2020-08-20 14:30:33.000000,2020-08-20 14:40:33.000000,2020-08-20 14:48:20.000000,2020-08-20 15:04:20.000000
107054832,7.099872,-73.107227,7.0979335,-73.1015097,2020-08-20 14:45:00.981060,2020-08-20 14:43:57.000000,2020-08-20 14:53:57.000000,2020-08-20 14:59:47.000000,2020-08-20 15:15:47.000000
107054699,7.0989966941,-73.10730717791,7.1100476,-73.1137491,2020-08-20 14:45:00.981048,2020-08-20 14:46:49.000000,2020-08-20 14:56:49.000000,2020-08-20 15:00:09.000000,2020-08-20 15:16:09.000000
107053858,7.112773877123,-73.107491926984,7.1191733,-73.111657,2020-08-20 14:44:01.635630,2020-08-20 14:50:44.000000,2020-08-20 15:00:44.000000,2020-08-20 14:50:43.000000,2020-08-20 15:06:43.000000
107054445,7.122147,-73.113894,7.1193548,-73.1084593,2020-08-20 15:05:01.106130,2020-08-20 15:03:56.000000,2020-08-20 15:13:56.000000,2020-08-20 14:57:49.000000,2020-08-20 15:13:49.000000
107055770,7.071848143762,-73.105076712932,7.063121167683,-73.103792779148,2020-08-20 14:52:01.223695,2020-08-20 14:55:41.000000,2020-08-20 15:05:41.000000,2020-08-20 15:10:21.000000,2020-08-20 15:26:21.000000
107049826,7.111322,-73.107944,7.124428,-73.1240635,2020-08-20 14:34:01.269933,2020-08-20 14:33:33.000000,2020-08-20 14:43:33.000000,2020-08-20 14:34:35.000000,2020-08-20 14:50:35.000000
107050855,7.118037680773,-73.111155341105,7.1229469,-73.1068758,2020-08-20 14:35:01.574605,2020-08-20 14:34:04.000000,2020-08-20 14:44:04.000000,2020-08-20 14:39:29.000000,2020-08-20 14:55:29.000000
107053043,7.12313,-73.110625,7.100826,-73.1165632,2020-08-20 15:15:00.927580,2020-08-20 15:14:46.000000,2020-08-20 15:24:46.000000,2020-08-20 14:50:15.000000,2020-08-20 15:06:15.000000
107050629,7.130611149343,-73.111789764002,7.130451,-73.127573,2020-08-20 14:31:01.007486,2020-08-20 14:30:28.000000,2020-08-20 14:40:28.000000,2020-08-20 14:38:32.000000,2020-08-20 14:54:32.000000
107064055,7.115261042283,-73.10827632835,7.117555,-73.100994,2020-08-20 15:42:00.973134,2020-08-20 15:41:33.000000,2020-08-20 15:51:33.000000,2020-08-20 15:49:14.000000,2020-08-20 16:05:14.000000
107065626,7.12313,-73.110625,7.1319952,-73.1214851,2020-08-20 16:06:02.071214,2020-08-20 16:17:57.000000,2020-08-20 16:27:57.000000,2020-08-20 15:58:34.000000,2020-08-20 16:14:34.000000
107138854,7.112522975535,-73.107598279762,7.1181214,-73.1131796,2020-08-20 21:22:01.522321,2020-08-20 21:21:35.000000,2020-08-20 21:31:35.000000,2020-08-20 21:13:09.000000,2020-08-20 21:29:09.000000
107124042,7.116574,-73.110353,7.1303604,-73.1162393,2020-08-20 20:04:02.214780,2020-08-20 20:03:27.000000,2020-08-20 20:13:27.000000,2020-08-20 20:09:11.000000,2020-08-20 20:25:11.000000
107073636,7.120114,-73.112486,7.120330188904,-73.113444037735,2020-08-20 16:39:01.061327,2020-08-20 16:49:14.000000,2020-08-20 16:59:14.000000,2020-08-20 16:49:57.000000,2020-08-20 17:05:57.000000
107054422,7.120005,-73.112365,7.112656,-73.115722,2020-08-20 15:00:01.768695,2020-08-20 15:04:57.000000,2020-08-20 15:14:57.000000,2020-08-20 14:53:44.000000,2020-08-20 15:09:44.000000
