CI.COURIER_ID + (SELECT NOISE FROM VARS),vehicle,start_lat,start_lng,shift_starts_at,shift_ends_at
360350.0,motorcycle,11.000916689074806,-74.80511158704758,2020-08-05 14:37:03.583915,2020-08-05 17:18:04.158435
384022.0,bicycle,10.982192703870773,-74.79539662599564,2020-08-05 22:04:01.077566,2020-08-05 22:04:01.077566
168091.0,motorcycle,10.989893186752845,-74.80516523122787,2020-08-05 17:45:03.925944,2020-08-05 18:01:04.418666
381298.0,motorcycle,11.004407000111222,-74.78973180055618,2020-08-05 17:40:03.564635,2020-08-05 17:52:03.875329
345298.0,motorcycle,10.99821467631896,-74.80238109827042,2020-08-05 20:56:01.979512,2020-08-05 22:15:01.176287
173120.0,motorcycle,10.990308881022976,-74.7887447476387,2020-08-05 17:17:03.540644,2020-08-05 21:16:01.744907
347150.0,motorcycle,10.987548569680456,-74.79981154203415,2020-08-05 17:34:03.484458,2020-08-05 21:13:01.596528
392972.0,motorcycle,10.959479067561936,-74.76811319589615,2020-08-05 17:10:03.534607,2020-08-05 17:10:03.534607
399347.0,car,11.019607722903778,-74.81786280870438,2020-08-05 09:04:01.305339,2020-08-05 19:19:04.939073
383416.0,motorcycle,11.02288765208396,-74.8133996129036,2020-08-05 09:02:01.761649,2020-08-05 20:28:03.721156
291615.0,motorcycle,10.976403400742846,-74.83577460050583,2020-08-05 09:20:01.742101,2020-08-05 09:20:01.742101
209492.0,motorcycle,11.0050939095454,-74.80818003416061,2020-08-05 08:23:01.673199,2020-08-05 20:24:03.568602
359821.0,motorcycle,10.988248152720438,-74.82233136892319,2020-08-05 08:30:01.588914,2020-08-05 23:58:00.683030
212982.0,motorcycle,11.00577828425842,-74.81694549322128,2020-08-05 08:15:01.385756,2020-08-05 08:15:01.385756
169375.0,motorcycle,11.006774429674046,-74.79421645402908,2020-08-05 08:08:01.274346,2020-08-05 20:27:02.951349
204988.0,bicycle,10.975711421866343,-74.81848508119583,2020-08-05 08:29:01.379356,2020-08-05 13:50:03.583786
300727.0,bicycle,10.974221005824653,-74.8202982544899,2020-08-05 08:23:01.672652,2020-08-05 23:58:00.682940
384469.0,motorcycle,11.016966543455744,-74.81088370084763,2020-08-05 08:07:01.735168,2020-08-05 21:14:01.885169
384144.0,motorcycle,11.004343632082232,-74.8178842663765,2020-08-05 08:22:01.449596,2020-08-05 09:02:01.761552
377247.0,bicycle,11.023802686422478,-74.8683312535286,2020-08-05 13:05:05.462699,2020-08-05 17:13:04.330535
157205.0,motorcycle,10.981670551311945,-74.82219725847244,2020-08-05 13:28:03.396391,2020-08-05 22:52:00.800918
246505.0,motorcycle,10.924641859947975,-74.79823976755142,2020-08-05 09:32:02.297963,2020-08-05 23:58:00.683737
249307.0,bicycle,11.022370568967451,-74.81866747140884,2020-08-05 09:59:01.642968,2020-08-05 21:57:00.969154
198828.0,motorcycle,10.991852526209009,-74.8190912604332,2020-08-05 09:58:01.444265,2020-08-05 22:06:00.876771
166752.0,motorcycle,10.97165079856908,-74.82022851705551,2020-08-05 09:56:01.832211,2020-08-05 10:07:01.285981
376934.0,bicycle,10.941583936177004,-74.78982299566269,2020-08-05 09:38:01.530444,2020-08-05 23:58:00.683059
358730.0,car,11.005433562180748,-74.81653779745102,2020-08-05 09:02:01.762716,2020-08-05 09:22:02.140691
319971.0,motorcycle,10.972327569118626,-74.81101244688034,2020-08-05 09:13:01.486711,2020-08-05 21:57:00.969292
404792.0,walking,11.014659947200748,-74.82737392187119,2020-08-05 09:23:02.337053,2020-08-05 20:11:03.489432
397215.0,motorcycle,11.005610992661907,-74.81664508581161,2020-08-05 08:46:01.209076,2020-08-05 09:02:01.760867
389646.0,motorcycle,10.956216881429867,-74.77656215429306,2020-08-05 00:34:00.565998,2020-08-05 23:58:00.683743
359758.0,motorcycle,10.97913836487377,-74.79249447584152,2020-08-05 13:01:04.351748,2020-08-05 19:03:04.504272
325689.0,bicycle,10.97405117950698,-74.7757413983345,2020-08-05 10:58:01.607285,2020-08-05 12:29:06.172674
83445.0,motorcycle,10.93526487632677,-74.82211142778397,2020-08-05 10:40:01.756999,2020-08-05 19:59:05.163450
374765.0,motorcycle,10.99452919175328,-74.81097489595413,2020-08-05 10:36:01.750301,2020-08-05 10:36:01.750301
219415.0,car,11.017161716985008,-74.83492702245712,2020-08-05 10:48:01.868216,2020-08-05 14:55:03.723737
360366.0,motorcycle,10.957050804691283,-74.81850653886795,2020-08-05 10:17:01.424239,2020-08-05 19:35:03.675919
392771.0,motorcycle,10.913268566106026,-74.80278342962265,2020-08-05 10:24:01.586018,2020-08-05 10:24:01.586018
162015.0,walking,11.00495703460279,-74.80686575174332,2020-08-05 10:16:02.296997,2020-08-05 20:51:02.374393
313822.0,bicycle,10.993383497789251,-74.81247693300247,2020-08-05 13:26:03.678499,2020-08-05 21:30:01.487326
161221.0,bicycle,11.004673145832946,-74.80698376893997,2020-08-05 13:19:04.907916,2020-08-05 21:54:01.198237
27344.0,motorcycle,11.004675680554108,-74.79735463857651,2020-08-05 12:53:04.473189,2020-08-05 22:44:00.798797
318775.0,car,10.983186314565238,-74.82505649328232,2020-08-05 12:57:04.145264,2020-08-05 20:57:02.318465
386568.0,bicycle,11.0033981810898,-74.8181739449501,2020-08-05 12:35:05.572249,2020-08-05 19:35:03.675646
139107.0,motorcycle,10.98661579229382,-74.7859713435173,2020-08-05 13:04:04.734001,2020-08-05 18:46:03.386391
388035.0,motorcycle,11.0013349180661,-74.80861455202103,2020-08-05 13:07:03.715718,2020-08-05 15:52:03.280778
390922.0,motorcycle,11.01251050365763,-74.884612262249,2020-08-05 13:07:03.713597,2020-08-05 18:59:04.449489
136545.0,bicycle,10.990103568609063,-74.79699522256851,2020-08-05 13:29:04.742588,2020-08-05 21:40:01.040682
290123.0,motorcycle,11.003983701677605,-74.81550246477127,2020-08-05 12:50:03.856865,2020-08-05 21:30:01.486145
379218.0,motorcycle,10.7541463758862,-74.75168734788895,2020-08-05 00:00:00.736891,2020-08-05 23:58:00.683643
373912.0,car,10.975579616366057,-74.83197122812271,2020-08-05 00:00:00.736843,2020-08-05 22:04:01.078658
283319.0,motorcycle,10.980238433856918,-74.81076031923294,2020-08-05 00:00:00.736412,2020-08-05 09:50:01.613060
363269.0,bicycle,10.978595934545671,-74.80489701032639,2020-08-05 00:00:00.736430,2020-08-05 23:58:00.683236
218420.0,motorcycle,11.012089739945177,-74.8079976439476,2020-08-05 00:00:00.736690,2020-08-05 23:58:00.683543
400927.0,bicycle,10.923921999138734,-74.80593234300613,2020-08-05 00:00:00.736825,2020-08-05 00:26:00.628065
201564.0,motorcycle,11.005659152363933,-74.81695085763931,2020-08-05 00:00:00.736337,2020-08-05 21:37:01.202970
178023.0,bicycle,10.94619966340816,-74.82537299394608,2020-08-05 00:00:00.736736,2020-08-05 21:33:01.452739
363970.0,bicycle,11.023196888065392,-74.80362564325333,2020-08-05 00:00:00.736376,2020-08-05 23:58:00.683655
207320.0,car,11.018183209612223,-74.83502894639969,2020-08-05 08:48:02.214827,2020-08-05 16:18:03.688148
240586.0,car,11.023790012816685,-74.80699986219406,2020-08-05 10:50:02.266606,2020-08-05 21:55:00.807993
312442.0,motorcycle,10.98445620986606,-74.77663189172745,2020-08-05 13:05:05.464567,2020-08-05 18:22:03.335708
249673.0,bicycle,11.001122001488715,-74.80431228876114,2020-08-05 13:24:04.852176,2020-08-05 21:43:01.260720
185394.0,motorcycle,11.006447450644488,-74.81723517179489,2020-08-05 08:44:01.537196,2020-08-05 20:14:03.004270
210214.0,motorcycle,10.987946520902476,-74.83029216527939,2020-08-05 05:01:00.599791,2020-08-05 09:02:01.761282
397391.0,car,11.0080924846769,-74.79577749967575,2020-08-05 05:16:00.438946,2020-08-05 23:42:00.866124
383418.0,motorcycle,10.897958850303617,-74.80719298124313,2020-08-05 08:26:01.396947,2020-08-05 15:16:03.164826
392343.0,motorcycle,10.93321935635118,-74.80711251497269,2020-08-05 08:21:01.819236,2020-08-05 22:08:00.863591
241494.0,bicycle,11.03051716277357,-74.86682385206223,2020-08-05 08:05:01.143694,2020-08-05 21:14:01.886959
386022.0,motorcycle,10.975719026029816,-74.81157571077347,2020-08-05 08:24:01.922457,2020-08-05 14:19:03.852537
311538.0,motorcycle,10.97176486102125,-74.837786257267,2020-08-05 08:14:01.584603,2020-08-05 19:06:05.222620
208904.0,motorcycle,10.998409849848224,-74.80366855859756,2020-08-05 08:16:01.032925,2020-08-05 18:46:03.386541
220632.0,motorcycle,11.008581685860657,-74.82133895158768,2020-08-05 08:14:01.585372,2020-08-05 20:39:02.731939
226197.0,motorcycle,10.988458534576658,-74.80235427618027,2020-08-05 08:32:01.998663,2020-08-05 18:07:04.048483
287161.0,motorcycle,10.960287643611764,-74.81239646673203,2020-08-05 08:13:01.181472,2020-08-05 17:54:03.322947
400750.0,bicycle,11.001481931893345,-74.81014341115952,2020-08-05 08:08:01.274154,2020-08-05 23:31:00.642828
405138.0,car,11.018091959650484,-74.83478754758835,2020-08-05 08:13:01.182793,2020-08-05 17:14:03.649614
139888.0,motorcycle,10.917341863009083,-74.8137965798378,2020-08-05 08:27:01.531669,2020-08-05 20:17:03.216038
382423.0,motorcycle,10.926816650702698,-74.78066593408585,2020-08-05 08:10:01.336993,2020-08-05 16:53:03.174826
384786.0,motorcycle,10.931602204251526,-74.80035334825516,2020-08-05 08:32:01.999311,2020-08-05 18:42:03.917242
388468.0,motorcycle,10.932702273234677,-74.77334350347519,2020-08-05 07:36:01.126784,2020-08-05 20:39:02.732482
300404.0,motorcycle,11.00114988342147,-74.82023388147354,2020-08-05 07:43:00.960032,2020-08-05 22:53:00.682706
193819.0,bicycle,11.011843871992715,-74.80463415384293,2020-08-05 07:55:01.464758,2020-08-05 16:55:03.357589
392683.0,car,10.913889572790062,-74.81328696012497,2020-08-05 07:03:00.874637,2020-08-05 16:48:03.090256
227531.0,bicycle,10.934395466969114,-74.77961450815201,2020-08-05 07:59:01.222338,2020-08-05 17:59:03.371915
295608.0,motorcycle,11.009073421765557,-74.82129067182541,2020-08-05 08:28:01.541599,2020-08-05 17:46:03.346080
242086.0,motorcycle,11.014723315229723,-74.81442421674728,2020-08-05 08:11:01.257104,2020-08-05 17:30:03.816987
196243.0,motorcycle,10.988595409519265,-74.81179028749466,2020-08-05 08:30:01.589439,2020-08-05 19:26:04.141951
154683.0,walking,11.008845296861216,-74.82704132795334,2020-08-05 08:01:01.194860,2020-08-05 23:00:00.770244
259616.0,motorcycle,10.95710149911448,-74.82485800981522,2020-08-05 07:41:01.044912,2020-08-05 22:25:00.850771
97916.0,motorcycle,11.000404675400624,-74.78662043809891,2020-08-05 07:51:01.719377,2020-08-05 13:07:03.714213
340978.0,car,10.971083021029392,-74.80515450239182,2020-08-05 07:47:01.088239,2020-08-05 19:24:04.180450
283856.0,motorcycle,10.938489041641454,-74.79315966367722,2020-08-05 08:00:01.529736,2020-08-05 18:51:05.393430
353219.0,motorcycle,10.962041670654024,-74.81967061758041,2020-08-05 07:38:01.054755,2020-08-05 18:00:03.646110
304413.0,car,10.95596340931393,-74.7820445895195,2020-08-05 07:40:01.929423,2020-08-05 19:42:05.326456
153146.0,motorcycle,11.031713551160776,-74.86651808023453,2020-08-05 08:02:01.108860,2020-08-05 20:48:02.114084
198648.0,motorcycle,10.99910436344588,-74.80724662542343,2020-08-05 12:55:04.294916,2020-08-05 18:13:03.150171
401406.0,motorcycle,10.963706982455712,-74.79326695203781,2020-08-05 12:55:04.291883,2020-08-05 18:13:03.150686
360997.0,motorcycle,10.966109898114766,-74.79950040578842,2020-08-05 12:50:03.854935,2020-08-05 22:07:00.852071
383249.0,bicycle,10.99396394893474,-74.79246228933334,2020-08-05 10:43:01.779456,2020-08-05 17:57:02.892128
309382.0,motorcycle,10.990141589426464,-74.78836923837662,2020-08-05 12:37:04.133176,2020-08-05 22:48:01.035494
326122.0,motorcycle,11.005387937199878,-74.81652170419693,2020-08-05 10:32:02.000943,2020-08-05 19:42:05.329333
62428.0,motorcycle,10.973736874083222,-74.8423245549202,2020-08-05 10:41:01.340044,2020-08-05 21:12:02.527467
209733.0,bicycle,10.992846136903474,-74.80865746736526,2020-08-05 10:52:01.911741,2020-08-05 18:43:05.451088
387935.0,motorcycle,10.99977606455311,-74.82172518968582,2020-08-05 10:45:01.878674,2020-08-05 23:37:00.730945
154378.0,bicycle,11.003504639378498,-74.8125359416008,2020-08-05 14:10:05.396395,2020-08-05 15:47:03.259624
252024.0,motorcycle,11.014102308545697,-74.8058894276619,2020-08-05 14:18:03.542253,2020-08-05 22:58:00.704869
383629.0,motorcycle,10.945289698511957,-74.81445640325546,2020-08-05 14:29:04.557686,2020-08-05 18:45:04.039980
362082.0,motorcycle,11.001162557027264,-74.80800300836563,2020-08-05 14:15:05.496501,2020-08-05 21:28:01.566133
343417.0,motorcycle,10.961349691777528,-74.84152525663376,2020-08-05 13:43:04.875331,2020-08-05 22:29:00.838451
403692.0,motorcycle,10.981832773466143,-74.7812882065773,2020-08-05 11:46:06.191261,2020-08-05 17:11:03.897403
355837.0,walking,10.970870104452004,-74.82478827238083,2020-08-05 11:16:01.978901,2020-08-05 16:11:03.193858
381314.0,motorcycle,10.99206037334408,-74.81877475976944,2020-08-05 11:37:02.553677,2020-08-05 21:17:01.887851
397950.0,motorcycle,10.901786279254218,-74.77854698896408,2020-08-05 13:48:03.704608,2020-08-05 15:26:04.550047
379467.0,bicycle,10.971080486308232,-74.79682892560959,2020-08-05 13:32:03.916400,2020-08-05 13:34:04.146606
269007.0,walking,10.982545030111917,-74.82332915067673,2020-08-05 08:40:01.492954,2020-08-05 21:00:01.757120
145805.0,motorcycle,11.009752727036265,-74.82006758451462,2020-08-05 08:32:01.998031,2020-08-05 20:46:02.767622
133174.0,motorcycle,10.925861060825618,-74.778713285923,2020-08-05 08:32:01.998931,2020-08-05 12:41:04.151663
364172.0,motorcycle,10.983454995008124,-74.83020097017288,2020-08-05 08:04:01.368242,2020-08-05 10:25:01.574564
192331.0,motorcycle,10.92244425670284,-74.80710715055466,2020-08-05 08:07:01.734623,2020-08-05 09:26:02.493880
94836.0,walking,11.003588285176754,-74.8150572180748,2020-08-05 08:28:01.541956,2020-08-05 20:55:01.725942
249667.0,motorcycle,11.031057058380505,-74.86228555440903,2020-08-05 08:30:01.587391,2020-08-05 20:36:02.900539
404229.0,bicycle,11.014675155527703,-74.81425791978836,2020-08-05 08:14:01.586565,2020-08-05 16:04:03.417305
391548.0,motorcycle,11.003573076849795,-74.83486264944077,2020-08-05 08:41:01.539682,2020-08-05 10:09:01.638143
376354.0,motorcycle,10.954442576618328,-74.8179218173027,2020-08-05 08:58:01.516679,2020-08-05 23:58:00.682946
286965.0,motorcycle,10.992108533046109,-74.8136356472969,2020-08-05 08:55:01.367064,2020-08-05 21:21:01.598454
190108.0,motorcycle,10.9964226284593,-74.8154166340828,2020-08-05 08:15:01.383501,2020-08-05 20:47:02.321599
322375.0,motorcycle,10.917481272672852,-74.81138795614243,2020-08-05 08:56:01.127136,2020-08-05 21:44:01.580841
304182.0,bicycle,11.01054356003798,-74.80620592832565,2020-08-05 08:58:01.517257,2020-08-05 16:04:03.413938
301704.0,bicycle,10.990146658868774,-74.79694157838821,2020-08-05 08:34:01.623565,2020-08-05 19:43:04.584202
246344.0,walking,10.97861114287263,-74.79690939188004,2020-08-05 08:55:01.366872,2020-08-05 20:59:02.107615
284305.0,motorcycle,10.9191795358496,-74.82223480939865,2020-08-05 08:49:01.553120,2020-08-05 19:19:04.941196
342785.0,motorcycle,10.992810650807243,-74.80904370546341,2020-08-05 17:25:03.765069,2020-08-05 21:10:01.831001
297874.0,bicycle,11.003910194763982,-74.82003003358841,2020-08-05 17:10:03.534093,2020-08-05 22:11:00.843693
298995.0,motorcycle,11.005986131393492,-74.79336887598038,2020-08-05 16:48:03.091281,2020-08-05 18:54:04.075718
403565.0,car,11.010444705912768,-74.82336670160294,2020-08-05 16:45:03.079448,2020-08-05 21:07:01.389599
231509.0,walking,10.992559713412469,-74.80730026960373,2020-08-05 16:59:03.375672,2020-08-05 17:13:04.326876
322678.0,motorcycle,11.033277474116083,-74.86202269792557,2020-08-05 17:05:03.141239,2020-08-05 22:25:00.850728
387956.0,bicycle,11.009767935363222,-74.79171127080917,2020-08-05 14:40:03.548947,2020-08-05 15:51:03.978667
303394.0,motorcycle,10.985115237367488,-74.80224698781967,2020-08-05 14:39:05.638140,2020-08-05 16:23:03.285310
153955.0,motorcycle,10.996399815968864,-74.81308847665787,2020-08-05 14:55:03.726589,2020-08-05 23:55:00.740270
391286.0,car,11.004019187773842,-74.81254130601883,2020-08-05 11:55:04.397930,2020-08-05 20:10:03.430238
384032.0,motorcycle,10.921387277979385,-74.79728490114212,2020-08-05 12:00:04.039908,2020-08-05 20:16:03.313247
295721.0,motorcycle,10.921691444518508,-74.79782670736313,2020-08-05 12:00:04.040804,2020-08-05 17:42:03.625266
380772.0,motorcycle,11.018750987151918,-74.86410945653915,2020-08-05 17:13:04.327612,2020-08-05 20:06:04.514622
379325.0,bicycle,10.977985066746264,-74.79745656251907,2020-08-05 17:22:03.967778,2020-08-05 22:57:00.492043
330746.0,bicycle,10.975696213539386,-74.80620592832565,2020-08-05 16:44:03.093067,2020-08-05 18:13:03.150545
393601.0,walking,11.022423798111795,-74.86268788576126,2020-08-05 18:07:04.049206,2020-08-05 19:47:03.516150
381126.0,bicycle,10.99418446967561,-74.84687894582748,2020-08-05 18:06:05.225496,2020-08-05 20:42:02.563795
379764.0,motorcycle,11.021470742955891,-74.80554074048996,2020-08-05 18:03:03.957124,2020-08-05 20:48:02.111273
352335.0,motorcycle,11.020469528097957,-74.8227658867836,2020-08-05 18:21:03.885077,2020-08-05 19:19:04.940720
188074.0,walking,10.974712741729562,-74.7906705737114,2020-08-05 18:39:04.168059,2020-08-05 23:30:00.884641
170591.0,motorcycle,10.99197926226698,-74.80814784765244,2020-08-05 19:11:04.823434,2020-08-05 22:21:01.181918
301581.0,motorcycle,11.008163456869362,-74.79664117097855,2020-08-05 18:36:05.235389,2020-08-05 23:35:01.122223
400822.0,bicycle,10.979216941229708,-74.82093125581741,2020-08-05 19:01:05.291070,2020-08-05 21:57:00.970279
321183.0,bicycle,11.020423903117084,-74.81784671545029,2020-08-05 19:41:05.493338,2020-08-05 23:46:00.819545
202745.0,motorcycle,10.910673011638863,-74.86734956502914,2020-08-05 19:39:03.903096,2020-08-05 19:39:03.903096
321405.0,car,10.97314121461077,-74.79179710149765,2020-08-05 19:39:03.901409,2020-08-05 19:39:03.901409
351442.0,motorcycle,10.990577561465862,-74.80523496866226,2020-08-05 20:25:02.553404,2020-08-05 23:58:00.683772
381882.0,motorcycle,10.990678950312237,-74.78878766298294,2020-08-05 19:23:04.731393,2020-08-05 22:02:00.915241
353920.0,motorcycle,10.994519052868633,-74.83638614416122,2020-08-05 18:41:03.090644,2020-08-05 20:52:02.063382
7064.0,motorcycle,11.003000229867787,-74.81540590524673,2020-08-05 21:04:01.883232,2020-08-05 23:58:00.683106
364739.0,motorcycle,10.997469468298108,-74.80958551168442,2020-08-05 19:11:04.825315,2020-08-05 20:22:02.717871
175133.0,motorcycle,10.994194608560242,-74.84355300664902,2020-08-05 19:27:04.357819,2020-08-05 19:27:04.357819
99835.0,bicycle,11.00733460305026,-74.80606645345688,2020-08-05 18:40:03.591290,2020-08-05 18:56:05.933978
405004.0,bicycle,11.017501369620362,-74.81371611356735,2020-08-05 22:32:00.953427,2020-08-05 23:19:00.589517
84088.0,motorcycle,11.011727274819386,-74.80881303548813,2020-08-05 18:57:04.668556,2020-08-05 21:49:01.001830
159669.0,bicycle,11.022390846736734,-74.80677455663681,2020-08-05 19:13:03.914562,2020-08-05 19:18:03.363547
175083.0,motorcycle,10.958003859847205,-74.78078931570053,2020-08-05 20:42:02.566268,2020-08-05 20:43:02.462483
385713.0,motorcycle,10.971843437377196,-74.78913635015488,2020-08-05 19:05:04.338076,2020-08-05 19:05:04.338076
351374.0,motorcycle,10.96211010812533,-74.82847362756729,2020-08-05 19:55:03.084798,2020-08-05 22:13:00.948049
406304.0,bicycle,10.96627212026896,-74.82266396284103,2020-08-05 18:55:05.158163,2020-08-05 18:55:05.158163
396175.0,bicycle,10.982803571670168,-74.83012050390244,2020-08-05 23:24:00.723098,2020-08-05 23:32:00.725863
389844.0,motorcycle,10.852427654118417,-74.77566093206406,2020-08-05 22:13:00.949197,2020-08-05 22:14:01.337273
351631.0,motorcycle,10.91544082213958,-74.80011731386185,2020-08-05 16:53:03.177008,2020-08-05 20:45:02.534004
276253.0,bicycle,11.009225505035126,-74.81328696012497,2020-08-05 07:25:01.233035,2020-08-05 19:33:04.018303
160315.0,motorcycle,10.93305206475467,-74.77196484804153,2020-08-05 07:32:01.209765,2020-08-05 10:32:02.002888
383578.0,bicycle,11.016008418857515,-74.84676629304886,2020-08-05 07:12:00.900788,2020-08-05 20:28:03.718898
59573.0,motorcycle,10.990990721014832,-74.81754094362259,2020-08-05 07:10:00.794414,2020-08-05 14:40:03.547801
402239.0,motorcycle,10.98910488847229,-74.81798082590103,2020-08-05 07:14:00.965499,2020-08-05 21:34:01.516102
349814.0,car,10.982271280226712,-74.82817322015762,2020-08-05 07:12:00.900754,2020-08-05 17:41:05.676473
305320.0,bicycle,10.986669021438168,-74.79402333498001,2020-08-05 07:28:01.084333,2020-08-05 21:14:01.887549
333677.0,car,10.976745588099355,-74.81765359640121,2020-08-05 07:07:00.716296,2020-08-05 19:50:04.027348
124420.0,motorcycle,10.96793996679181,-74.80804592370987,2020-08-05 07:30:01.169270,2020-08-05 18:23:03.268682
357957.0,motorcycle,11.038575041339108,-74.82262641191483,2020-08-05 07:31:01.113307,2020-08-05 22:06:00.876608
390531.0,bicycle,10.976433817396751,-74.8396423459053,2020-08-05 07:07:00.716064,2020-08-05 14:13:04.055708
301969.0,motorcycle,11.007866894493716,-74.81543272733688,2020-08-05 07:17:01.239260,2020-08-05 12:08:06.544306
165068.0,motorcycle,11.0054614441135,-74.81670409440994,2020-08-05 12:10:03.641392,2020-08-05 15:58:04.278029
365396.0,motorcycle,10.998346481819231,-74.8033681511879,2020-08-05 12:13:04.201513,2020-08-05 23:58:00.683555
166425.0,motorcycle,11.008112762446167,-74.81683820486069,2020-08-05 12:14:04.463055,2020-08-05 17:18:04.156652
95938.0,motorcycle,10.914546065570336,-74.81834560632706,2020-08-05 12:15:04.734273,2020-08-05 20:12:06.589587
376380.0,motorcycle,10.93383022415059,-74.82297509908676,2020-08-05 11:59:03.840943,2020-08-05 15:54:03.474813
307530.0,motorcycle,10.99574585790976,-74.78539735078812,2020-08-05 11:44:03.629094,2020-08-05 22:16:01.509010
389842.0,bicycle,11.000321029602368,-74.81099635362625,2020-08-05 12:03:04.186901,2020-08-05 17:28:04.766660
313128.0,motorcycle,10.990661207264118,-74.78824585676193,2020-08-05 11:52:04.717086,2020-08-05 23:58:00.682995
273952.0,motorcycle,10.944156678153732,-74.79099780321121,2020-08-05 11:40:02.949397,2020-08-05 23:05:00.544147
333491.0,motorcycle,10.992245407988712,-74.84261959791183,2020-08-05 11:55:04.397256,2020-08-05 23:58:00.683614
388497.0,bicycle,10.984577876481715,-74.7796842455864,2020-08-05 11:43:04.577796,2020-08-05 17:54:03.320884
386190.0,bicycle,10.939480117614757,-74.78799909353256,2020-08-05 11:45:03.377864,2020-08-05 19:22:07.120481
373373.0,motorcycle,11.001261411152475,-74.80780988931656,2020-08-05 11:47:05.004010,2020-08-05 20:04:03.523360
394123.0,bicycle,10.975713956587503,-74.79899615049362,2020-08-05 11:04:01.964828,2020-08-05 23:58:00.683478
346271.0,motorcycle,11.002931792396488,-74.82753485441208,2020-08-05 12:03:04.188008,2020-08-05 15:22:03.096874
274995.0,motorcycle,11.005273874747708,-74.80193585157394,2020-08-05 12:03:04.190139,2020-08-05 19:39:03.899203
283184.0,motorcycle,10.998341412376924,-74.81799155473709,2020-08-05 11:16:01.980747,2020-08-05 11:16:01.980747
282440.0,motorcycle,10.98525718175241,-74.81137722730637,2020-08-05 11:05:02.353459,2020-08-05 13:53:05.873731
79142.0,bicycle,11.009519532689602,-74.82056647539139,2020-08-05 11:14:02.783445,2020-08-05 17:57:02.893687
405548.0,car,11.006041895258996,-74.8425766825676,2020-08-05 11:58:06.355607,2020-08-05 18:31:04.675617
266788.0,bicycle,11.005565367681037,-74.8166075348854,2020-08-05 11:15:02.480846,2020-08-05 21:37:01.199480
200777.0,motorcycle,11.003433667186036,-74.80782061815262,2020-08-05 11:06:02.268538,2020-08-05 14:02:03.901588
337400.0,car,11.013843766987442,-74.80434447526932,2020-08-05 11:04:01.963793,2020-08-05 17:06:02.738228
320136.0,motorcycle,10.998790058022124,-74.8048648238182,2020-08-05 11:23:02.409710,2020-08-05 20:41:03.254112
273514.0,motorcycle,10.990438151802104,-74.78810638189316,2020-08-05 11:25:02.303060,2020-08-05 19:23:04.733503
388624.0,motorcycle,11.03027889898459,-74.86310094594955,2020-08-05 11:36:03.021803,2020-08-05 20:42:02.564272
383553.0,bicycle,10.965499030315364,-74.80439275503159,2020-08-05 11:47:05.002624,2020-08-05 11:48:04.199041
349705.0,car,11.005334708055535,-74.79198485612869,2020-08-05 07:36:01.126480,2020-08-05 20:02:03.672796
393317.0,bicycle,10.975670866327796,-74.78708177804947,2020-08-05 07:59:01.222701,2020-08-05 13:41:04.865818
141148.0,motorcycle,10.93497591811461,-74.81390923261642,2020-08-05 08:02:01.108595,2020-08-05 20:23:03.184918
255743.0,car,10.994610302830374,-74.81995493173599,2020-08-05 07:54:01.401973,2020-08-05 19:00:06.590706
375941.0,motorcycle,10.950034696522238,-74.81693476438522,2020-08-05 07:58:01.160800,2020-08-05 21:32:01.211335
372030.0,motorcycle,10.973764756015974,-74.79804128408432,2020-08-05 08:00:01.530460,2020-08-05 11:17:01.853580
294207.0,car,10.961151983527095,-74.8231092095375,2020-08-05 07:36:01.126449,2020-08-05 10:55:01.437871
401727.0,bicycle,10.903378084142282,-74.8121765255928,2020-08-05 07:47:01.089228,2020-08-05 20:59:02.107749
378960.0,car,11.003849361456169,-74.81532543897629,2020-08-05 08:01:01.194375,2020-08-05 19:01:05.291864
383297.0,motorcycle,10.970208542229422,-74.80963379144669,2020-08-05 08:02:01.108132,2020-08-05 09:02:01.761795
368241.0,motorcycle,10.957730109961991,-74.83060330152512,2020-08-05 07:54:01.401477,2020-08-05 20:22:02.718049
143207.0,motorcycle,10.98475530696286,-74.80306774377823,2020-08-05 08:03:01.002412,2020-08-05 18:54:04.075993
328419.0,motorcycle,11.015823384212888,-74.82525497674942,2020-08-05 09:44:01.745387,2020-08-05 20:38:02.080718
335988.0,motorcycle,11.016604078329957,-74.829321205616,2020-08-05 09:37:01.966194,2020-08-05 20:53:01.857070
273540.0,motorcycle,10.92455821414972,-74.81497675180435,2020-08-05 09:53:01.665890,2020-08-05 22:20:01.001491
309819.0,motorcycle,10.98530280673328,-74.79894787073135,2020-08-05 09:25:03.190872,2020-08-05 23:58:00.683318
157705.0,walking,11.004445020928609,-74.80679601430893,2020-08-05 09:24:01.896402,2020-08-05 21:52:01.363117
283072.0,motorcycle,10.94105164473354,-74.79743510484695,2020-08-05 09:06:01.621827,2020-08-05 20:14:03.004457
177403.0,motorcycle,10.992468463450727,-74.80542808771133,2020-08-05 08:53:01.206913,2020-08-05 13:22:05.929167
384184.0,bicycle,10.926763421558348,-74.78062301874161,2020-08-05 08:42:02.251008,2020-08-05 16:52:03.359240
400470.0,motorcycle,10.946587475745538,-74.79422718286514,2020-08-05 10:29:01.758292,2020-08-05 21:03:02.158764
315497.0,motorcycle,11.001362799998851,-74.82501894235611,2020-08-05 11:38:02.883590,2020-08-05 20:08:03.579897
